hru;band;precip;pet;z;is_channel;edges;area;geom;sf_type;sf_param;rz_type;rz_param;uz_type;uz_param;sz_type;sz_param;uid;name;s_sf;s_rz;s_uz;s_sz
8496;146;precip;precip;284.232543945312;FALSE;{"hru":[8618,8703,8619,8749],"width":[0.0271547087333869,0.156864166259766,0.020709228515625,0.128479239171372],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350294 512164, 350294 512204, 350334 512204, 350334 512164, 350294 512164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8497;146;precip;precip;291.760528564453;FALSE;{"hru":[8536,8620,8662,8537,8705],"width":[0.0152671813964844,0.146631111323002,0.22645263671875,0.0401763916015625,0.181732355462027],slope:[20,14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350254 512004, 350254 512044, 350294 512044, 350294 512004, 350254 512004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8498;146;precip;precip;293.582458496094;FALSE;{"hru":[8537,8576,8538,8621,8663],"width":[0.0606164741828168,0.137481689453125,0.00241309252338213,0.143673706054687,0.229133735870471],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350214 511924, 350214 511964, 350254 511964, 350254 511924, 350214 511924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8499;146;precip;precip;282.097534179688;FALSE;{"hru":[8707,8754,8539,8540],"width":[0.0280993376196919,0.139127349853516,0.0962387084960938,0.108691125208113],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350094 511724, 350094 511764, 350134 511764, 350134 511724, 350094 511724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8500;146;precip;precip;391.736358642578;FALSE;{"hru":[8624,8579,8541,8542],"width":[0.29733745200474,0.273098754882812,0.190304147794693,0.107380676269531],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350814 511324, 350814 511364, 350854 511364, 350854 511324, 350814 511324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8501;146;precip;precip;391.867248535156;FALSE;{"hru":9872,"width":40.000000,slope:0.025000};1472;POLYGON ((350894 511324, 350894 511364, 350934 511364, 350934 511324, 350894 511324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8502;146;precip;precip;393.619018554688;FALSE;{"hru":[8625,8581,8542,8543],"width":[0.24447168211064,0.273231506347656,0.109210644121598,0.0764404296875],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350734 511284, 350734 511324, 350774 511324, 350774 511284, 350734 511284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8503;146;precip;precip;397.207183837891;FALSE;{"hru":[8626,8582,8543,8544],"width":[0.218561552955041,0.204238128662109,0.117481946283122,0.00975112915039062],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350654 511244, 350654 511284, 350694 511284, 350694 511244, 350654 511244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8504;146;precip;precip;406.171752929688;FALSE;{"hru":[8545],"width":[0.0002227783203125],slope:[20]};1600;POLYGON ((350774 510644, 350774 510684, 350814 510684, 350814 510644, 350774 510644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8505;146;precip;precip;483.486999511719;FALSE;{"hru":[8764,8716,8671,8547],"width":[0.357197036223259,0.39437255859375,0.198932046012098,0.154331207275391],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350254 509404, 350254 509444, 350294 509444, 350294 509404, 350254 509404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8506;146;precip;precip;492.690826416016;FALSE;{"hru":[8546,8586,8629,8548],"width":[0.136394484756676,0.194364929199219,0.20274616721494,0.134112548828125],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350454 509404, 350454 509444, 350494 509444, 350494 509404, 350454 509404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8507;146;precip;precip;489.104766845703;FALSE;{"hru":[8588,8718,8631,8549],"width":[0.112216949462891,0.234785324798472,0.263278198242188,0.156471759818198],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350534 509324, 350534 509364, 350574 509364, 350574 509324, 350534 509324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8508;146;precip;precip;470.163726806641;FALSE;{"hru":[8809,8769,8725],"width":[0.12239660599428,0.145351409912109,0.0920756911308395],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349254 509204, 349254 509244, 349294 509244, 349294 509204, 349254 509204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8509;146;precip;precip;491.285522460938;FALSE;{"hru":[8677,8634,8550,8591,8552],"width":[0.0850495080267642,0.0711639404296875,0.0278171897570205,0.0580070495605469,0.000176409849127198],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351214 509164, 351214 509204, 351254 509204, 351254 509164, 351214 509164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8510;146;precip;precip;484.309936523438;FALSE;{"hru":[8679,8729,8640,8777],"width":[0.113646245893842,0.240398406982422,0.107367706298828,0.22666993225896],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350534 509124, 350534 509164, 350574 509164, 350574 509124, 350534 509124));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8511;146;precip;precip;486.71240234375;FALSE;{"hru":[8636,8592,8551,8553],"width":[0.28489920894212,0.238056182861328,0.0211664844969591,0.175706481933594],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349774 509084, 349774 509124, 349814 509124, 349814 509084, 349774 509084));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8512;146;precip;precip;482.663513183594;FALSE;{"hru":[8639,8593,8553,8554],"width":[0.239528969457113,0.212779998779297,0.052668320338196,0.1100830078125],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349694 509044, 349694 509084, 349734 509084, 349734 509044, 349694 509044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8513;146;precip;precip;492.401245117188;FALSE;{"hru":[8819,8594,8780,8736],"width":[0.0876131153755485,0.0478401184082031,0.0745597839355469,0.0214038555477724],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351134 509044, 351134 509084, 351174 509084, 351174 509044, 351134 509044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8514;146;precip;precip;481.281707763672;FALSE;{"hru":[8641,8596,8554,8556],"width":[0.247437201806824,0.216785430908203,0.0534133417499534,0.123957061767578],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349614 509004, 349614 509044, 349654 509044, 349654 509004, 349614 509004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8515;146;precip;precip;472.183715820312;FALSE;{"hru":[8555,8685,8733,8644],"width":[0.022654908881491,0.0960891723632813,0.148254405622768,0.0686882019042969],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349294 508964, 349294 509004, 349334 509004, 349334 508964, 349294 508964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8516;146;precip;precip;481.317810058594;FALSE;{"hru":[8642,8598,8556,8558],"width":[0.199384129967965,0.219736480712891,0.0882890833907056,0.0639854431152344],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349534 508964, 349534 509004, 349574 509004, 349574 508964, 349534 508964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8517;146;precip;precip;499.158538818359;FALSE;{"hru":[8557,8600,8560,8646],"width":[0.100974947617697,0.236738586425781,0.0777572631835937,0.207911145488774],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350414 508964, 350414 509004, 350454 509004, 350454 508964, 350414 508964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8518;146;precip;precip;484.505157470703;FALSE;{"hru":[8645,8599,8558,8559],"width":[0.248068932489784,0.217915344238281,0.101589414951507,0.133802795410156],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349454 508924, 349454 508964, 349494 508964, 349494 508924, 349454 508924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8519;146;precip;precip;504.155700683594;FALSE;{"hru":[8560,8602,8561],"width":[0.143320864123477,0.210172271728516,0.123104942789094],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350374 508884, 350374 508924, 350414 508924, 350414 508884, 350374 508884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8520;146;precip;precip;498.454986572266;FALSE;{"hru":[8561,9026,8990,8952],"width":[0.0315788269042969,0.172090235482056,0.200115966796875,0.103002851663168],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350414 508804, 350414 508844, 350454 508844, 350454 508804, 350414 508804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8521;146;precip;precip;497.470764160156;FALSE;{"hru":[8649,8604,8562,8563],"width":[0.0991644538755838,0.0912437438964844,0.0260816836877783,0.0392898559570313],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350934 508804, 350934 508844, 350974 508844, 350974 508804, 350934 508804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8522;146;precip;precip;499.003173828125;FALSE;{"hru":[8870,8605,8563,8564],"width":[0.123903912166945,0.109105682373047,0.0548715552734727,0.0504692077636719],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350854 508764, 350854 508804, 350894 508804, 350894 508764, 350854 508764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8523;146;precip;precip;506.345092773438;FALSE;{"hru":[8783,8739,8651],"width":[0.105017268717116,0.11868896484375,0.0394737267909391],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350454 508564, 350454 508604, 350494 508604, 350494 508564, 350454 508564));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8524;146;precip;precip;508.841766357422;FALSE;{"hru":[8693,8606,8565],"width":[0.138021555414069,0.0967178344726562,0.0931915283203125],slope:[14.1421356237309,20,20]};1600;POLYGON ((350694 508524, 350694 508564, 350734 508564, 350734 508524, 350694 508524));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8525;146;precip;precip;507.316528320312;FALSE;{"hru":[8740,8607,8565,8567],"width":[0.105278916352671,0.113723754882812,0.0389337076503387,0.0554588317871094],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350614 508484, 350614 508524, 350654 508524, 350654 508484, 350614 508484));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8526;146;precip;precip;508.836730957031;FALSE;{"hru":[8566,8608,8567],"width":[0.0258518653522181,0.0939559936523438,0.0660889558633865],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350534 508444, 350534 508484, 350574 508484, 350574 508444, 350534 508444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8527;147;precip;precip;381.67724609375;FALSE;{"hru":[9036,8998,8918],"width":[0.522809199936754,0.4892578125,0.163418099932454],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351654 512724, 351654 512764, 351694 512764, 351694 512724, 351654 512724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8528;147;precip;precip;384.789154052734;FALSE;{"hru":[8830,8742,8696,8611],"width":[0.100558469319451,0.0838043212890625,0.0582508558695974,0.00789031982421875],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351774 512724, 351774 512764, 351814 512764, 351814 512724, 351774 512724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8529;147;precip;precip;387.659118652344;FALSE;{"hru":[8696,8568,8611],"width":[0.108985141623325,0.0657241821289063,0.0796394348144531],slope:[14.1421356237309,20,20]};1600;POLYGON ((351854 512724, 351854 512764, 351894 512764, 351894 512724, 351854 512724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8530;147;precip;precip;285.373779296875;FALSE;{"hru":[8569,8612,8570,8698],"width":[0.010645552149318,0.103299713134766,0.097259521484375,0.140720032678088],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350654 512644, 350654 512684, 350694 512684, 350694 512644, 350654 512644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8531;147;precip;precip;284.906616210938;FALSE;{"hru":[8613,8614,8656,8699],"width":[0.0899986267089844,0.015537014235056,0.115047454833984,0.137512826093803],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350574 512564, 350574 512604, 350614 512604, 350614 512564, 350574 512564));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8532;147;precip;precip;288.816680908203;FALSE;{"hru":9197,"width":40.000000,slope:0.025000};1520;POLYGON ((350494 512524, 350494 512564, 350534 512564, 350534 512524, 350494 512524));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8533;147;precip;precip;286.490325927734;FALSE;{"hru":[8571,8615,8572,8658],"width":[0.0260617229403236,0.0932655334472656,0.00613555908203125,0.108169987855646],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350454 512444, 350454 512484, 350494 512484, 350494 512444, 350454 512444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8534;147;precip;precip;289.763946533203;FALSE;{"hru":[8572,8616,8573,8659],"width":[0.0622084786622491,0.142401885986328,0.0994712829589844,0.157617614618033],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350414 512364, 350414 512404, 350454 512404, 350454 512364, 350414 512364));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8535;147;precip;precip;287.905090332031;FALSE;{"hru":[8573,8617,8574,8748],"width":[0.0374765730861413,0.139992523193359,0.0970794677734375,0.181258692319722],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350374 512284, 350374 512324, 350414 512324, 350414 512284, 350374 512284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8536;147;precip;precip;291.149841308594;FALSE;{"hru":[8575,8661,8620,8662],"width":[0.0247207641601562,0.142464170421905,0.192100524902344,0.149330667546343],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350254 512044, 350254 512084, 350294 512084, 350294 512044, 350254 512044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8537;147;precip;precip;290.153472900391;FALSE;{"hru":[8662,8705,8576,8750],"width":[0.131717196096331,0.216831970214844,0.0517570495605469,0.178176105537114],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350254 511964, 350254 512004, 350294 512004, 350294 511964, 350254 511964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8538;147;precip;precip;293.445953369141;FALSE;{"hru":[8621,8577,8706],"width":[0.140261077880859,0.0933746337890625,0.262824240696139],slope:[20,20,14.1421356237309]};1600;POLYGON ((350174 511884, 350174 511924, 350214 511924, 350214 511884, 350174 511884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8539;147;precip;precip;278.247985839844;FALSE;{"hru":8785,"width":40.000000,slope:0.025000};1568;POLYGON ((350094 511684, 350094 511724, 350134 511724, 350134 511684, 350094 511684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8540;147;precip;precip;275.949035644531;FALSE;{"hru":8785,"width":40.000000,slope:0.025000};1520;POLYGON ((350134 511684, 350134 511724, 350174 511724, 350174 511684, 350134 511684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8541;147;precip;precip;380.971130371094;FALSE;{"hru":[8665,8623,8578,8579,8580],"width":[0.277193281465261,0.383387756347656,0.300156772712809,0.00396804809570313,0.0568458557128906],slope:[14.1421356237309,20,14.1421356237309,20,20]};1600;POLYGON ((350854 511364, 350854 511404, 350894 511404, 350894 511364, 350854 511364));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8542;147;precip;precip;387.441131591797;FALSE;{"hru":[8666,8624,8579,8581],"width":[0.334411033784159,0.313117980957031,0.117180377152657,0.118784332275391],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350774 511324, 350774 511364, 350814 511364, 350814 511324, 350774 511324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8543;147;precip;precip;390.561401367188;FALSE;{"hru":[8667,8625,8581,8582],"width":[0.197894626624111,0.269294738769531,0.139152304783398,0.0380935668945312],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350694 511284, 350694 511324, 350734 511324, 350734 511284, 350694 511284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8544;147;precip;precip;396.817138671875;FALSE;{"hru":[8669,8626,8582,8583],"width":[0.305287224288344,0.299341583251953,0.137523076207361,0.084637451171875],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350614 511244, 350614 511284, 350654 511284, 350654 511244, 350614 511244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8545;147;precip;precip;406.162841796875;FALSE;{"hru":[8584],"width":[0.000174713134765625],slope:[20]};1600;POLYGON ((350774 510684, 350774 510724, 350814 510724, 350814 510684, 350774 510684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8546;147;precip;precip;484.975189208984;FALSE;{"hru":[8762,8715,8670,8585,8586],"width":[0.225144823257485,0.219684600830078,0.137830579614097,0.0576309204101563,0.0014739990234375],slope:[14.1421356237309,20,14.1421356237309,20,20]};1600;POLYGON ((350414 509444, 350414 509484, 350454 509484, 350454 509444, 350414 509444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8547;147;precip;precip;477.313751220703;FALSE;{"hru":[8804,8764,8716,8587],"width":[0.355031025384587,0.350821685791016,0.169734867282394,0.218457794189453],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350214 509404, 350214 509444, 350254 509444, 350254 509404, 350214 509404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
8548;147;precip;precip;487.326324462891;FALSE;{"hru":[8586,8629,8717,8672,8588],"width":[0.0426048667430316,0.152613830566406,0.191324843313191,0.165718078613281,0.047910649208371],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350494 509404, 350494 509444, 350534 509444, 350534 509404, 350494 509404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
